Literals;Index;ApproxTime;ApproxTimeout;ApproxStatus;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
200;67;0,0304715633392334;0;87;0,022394418716430664;0;87;1,4587206840515137;0;87
100;33;0,013818502426147461;0;55;0,013668537139892578;0;55;0,3388512134552002;0;55
500;31;0,11393022537231445;0;213;0,052825212478637695;0;215;10,529995918273926;0;215
250;32;0,0401611328125;0;149;0,025144577026367188;0;149;2,2028043270111084;0;149
150;84;0,020968198776245117;0;61;0,017426729202270508;0;61;0,7634668350219727;0;61
100;13;0,013466119766235352;0;47;0,013151407241821289;0;47;0,28658246994018555;0;47
100;87;0,013648509979248047;0;62;0,012041091918945312;0;62;0,22579169273376465;0;62
500;15;0,11300063133239746;0;249;0,047278404235839844;0;249;10,805150985717773;0;249
250;64;0,04206061363220215;0;115;0,025034189224243164;0;117;2,0032665729522705;0;117
200;0;0,029013633728027344;0;101;0,020877361297607422;0;101;1,351428508758545;0;101
1000;9;0,3455541133880615;0;541;0,10305428504943848;0;541;41,1757595539093;0;541
150;92;0,020609378814697266;0;61;0,017882108688354492;0;61;0,7244625091552734;0;61
100;91;0,013641834259033203;0;36;0,013041019439697266;0;36;0,302734375;0;36
1000;18;0,35534143447875977;0;464;0,10630011558532715;0;464;45,913703203201294;0;464
200;87;0,030612707138061523;0;83;0,023162364959716797;0;83;1,7411797046661377;0;83
200;33;0,02841472625732422;0;92;0,02118968963623047;0;93;1,2963135242462158;0;93
50;2;0,007852315902709961;0;26;0,008844614028930664;0;27;0,05252861976623535;0;27
500;2;0,10763859748840332;0;262;0,05022573471069336;0;262;9,487544298171997;0;262
500;93;0,11449193954467773;0;213;0,050772905349731445;0;216;9,495306253433228;0;216
250;80;0,039092302322387695;0;145;0,02507472038269043;0;145;2,0240883827209473;0;145
200;27;0,029251813888549805;0;85;0,02139568328857422;0;85;1,3129117488861084;0;85
250;97;0,04026961326599121;0;112;0,024233102798461914;0;113;2,1599807739257812;0;113
200;15;0,03014349937438965;0;98;0,02099609375;0;98;1,4999985694885254;0;98
1000;4;0,3521120548248291;0;508;0,11420226097106934;0;508;45,8400719165802;0;508
150;8;0,022301435470581055;0;71;0,01727461814880371;0;71;0,7563483715057373;0;71
150;55;0,02199697494506836;0;75;0,016663551330566406;0;75;0,708310604095459;0;75
200;62;0,028221845626831055;0;84;0,021486997604370117;0;84;1,3818349838256836;0;84
150;25;0,020223140716552734;0;69;0,01681375503540039;0;69;0,6945376396179199;0;69
1000;10;0,3605384826660156;0;517;0,11131644248962402;0;517;44,01512026786804;0;517
100;66;0,014188528060913086;0;44;0,01354217529296875;0;48;0,29327845573425293;0;48
100;85;0,013930320739746094;0;33;0,013899087905883789;0;37;0,34624290466308594;0;37
500;75;0,11071538925170898;0;261;0,05061912536621094;0;261;10,055880308151245;0;261
250;66;0,040322303771972656;0;103;0,026785612106323242;0;104;2,264582395553589;0;104
